  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 983782  154.5 -23.8  01:46   i    15  1.01  0.99 -0.25  -0.07  1.04         2021fna_P1  2021-04-12T01:46:00.000     1.7667    0        DEBASS       10
 983783  161.6 -29.0  01:48   g    15  1.00  1.27 -0.05   0.11  0.64         2021gwn_P1  2021-04-12T01:48:00.000     1.8000    0        DEBASS       10
 983784  161.6 -29.0  01:49   r    15  1.00  1.08 -0.11   0.06  0.83         2021gwn_P1  2021-04-12T01:49:00.000     1.8167    0        DEBASS       10
 983785  161.6 -29.0  01:49   i    15  1.00  1.03 -0.21  -0.06  0.93         2021gwn_P1  2021-04-12T01:49:00.000     1.8167    0        DEBASS       10
 983786  175.0  -7.0  01:51   g    15  1.14  1.14  0.14   0.14  0.67         2021ipf_P1  2021-04-12T01:51:00.000     1.8500    0        DEBASS       10
 983787  175.0  -7.0  01:52   r    15  1.14  1.05  0.11   0.12  0.72         2021ipf_P1  2021-04-12T01:52:00.000     1.8667    0        DEBASS       10
 983788  175.0  -7.0  01:52   i    15  1.14  0.94 -0.09   0.03  1.00         2021ipf_P1  2021-04-12T01:52:00.000     1.8667    0        DEBASS       10
 983789  175.0  -7.0  01:53   z    15  1.13  0.94 -0.03   0.11  0.88         2021ipf_P1  2021-04-12T01:53:00.000     1.8833    0        DEBASS       10
 983790  172.1  21.8  01:55   g    15  1.68  1.34  0.26   0.27  0.38         2021drc_P1  2021-04-12T01:55:00.000     1.9167    0        DEBASS       10
 983791  172.1  21.8  01:56   r    15  1.68  1.22  0.35   0.20  0.43         2021drc_P1  2021-04-12T01:56:00.000     1.9333    0        DEBASS       10
 983792  172.1  21.8  01:56   i    15  1.68  1.13  0.20   0.15  0.53         2021drc_P1  2021-04-12T01:56:00.000     1.9333    0        DEBASS       10
 983793  150.8   1.8  01:58   g    10  1.19  1.15  0.14   0.13  0.65           COSMOS-3  2021-04-12T01:58:00.000     1.9667    0           DDF       11
 983794  150.8   1.8  01:59   g    60  1.19  1.21  0.19   0.11  0.56           COSMOS-3  2021-04-12T01:59:00.000     1.9833    0           DDF       11
