  expid     ra   dec     ut  fil   time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal twi     program  blockID
 998650  213.6   1.6  02:00    r   70.0  1.24  1.16  0.33   0.04  0.48       TILEID: 1260  2021-05-18T02:00:00.000     2.0000   0        DESI     25.0
 998651  213.6   1.6  02:02    z  100.0  1.24  1.02  0.16   0.08  0.63       TILEID: 1260  2021-05-18T02:02:00.000     2.0333   0        DESI     25.0
 998652  215.3   1.6  02:04    g   50.0  1.25  1.22  0.57   0.16  0.39       TILEID: 1239  2021-05-18T02:04:00.000     2.0667   0        DESI     25.0
 998653  215.3   1.6  02:05    r   70.0  1.24  1.34  0.34   0.07  0.36       TILEID: 1239  2021-05-18T02:05:00.000     2.0833   0        DESI     25.0
 998654  215.3   1.6  02:07    z  100.0  1.24  1.18  0.15  -0.02  0.47       TILEID: 1239  2021-05-18T02:07:00.000     2.1167   0        DESI     25.0
 998655  216.9   1.6  02:09    g   50.0  1.25  1.40  0.44   0.07  0.33       TILEID: 1219  2021-05-18T02:09:00.000     2.1500   0        DESI     25.0
 998656  216.9   1.6  02:10    r   70.0  1.25  1.11  0.28   0.02  0.55       TILEID: 1219  2021-05-18T02:10:00.000     2.1667   0        DESI     25.0
 998657  216.9   1.6  02:12    z  100.0  1.24  1.05  0.12   0.01  0.62       TILEID: 1219  2021-05-18T02:12:00.000     2.2000   0        DESI     25.0
 998658  217.8   3.2  02:14    g   50.0  1.27  1.28  0.43   0.12  0.40       TILEID: 1200  2021-05-18T02:14:00.000     2.2333   0        DESI     25.0
 998659  217.8   3.2  02:15    r   70.0  1.27  1.18  0.28   0.07  0.49       TILEID: 1200  2021-05-18T02:15:00.000     2.2500   0        DESI     25.0
 998660  217.8   3.2  02:17    z  100.0  1.26  1.14  0.10  -0.02  0.53       TILEID: 1200  2021-05-18T02:17:00.000     2.2833   0        DESI     25.0
 998661  218.5   1.6  02:19    g   50.0  1.24  1.36  0.33   0.06  0.39       TILEID: 1201  2021-05-18T02:19:00.000     2.3167   0        DESI     25.0
 998662  218.5   1.6  02:20    r   70.0  1.24  1.28  0.19  -0.03  0.45       TILEID: 1201  2021-05-18T02:20:00.000     2.3333   0        DESI     25.0
 998663  218.5   1.6  02:22    z  100.0  1.24  1.09  0.03   0.01  0.62       TILEID: 1201  2021-05-18T02:22:00.000     2.3667   0        DESI     25.0
 998664  220.2   1.6  02:24    g   50.0  1.24  1.17  0.28   0.11  0.56       TILEID: 1184  2021-05-18T02:24:00.000     2.4000   0        DESI     25.0
 998665  220.2   1.6  02:26    r   70.0  1.24  1.21  0.17   0.06  0.51       TILEID: 1184  2021-05-18T02:26:00.000     2.4333   0        DESI     25.0
 998666  220.2   1.6  02:27    z  100.0  1.24  1.09 -0.01   0.07  0.64       TILEID: 1184  2021-05-18T02:27:00.000     2.4500   0        DESI     25.0
 998667  221.8   1.6  02:29    g   50.0  1.25  1.25  0.30   0.13  0.48       TILEID: 1168  2021-05-18T02:29:00.000     2.4833   0        DESI     25.0
 998668  221.8   1.6  02:31    r   70.0  1.24  1.24  0.15   0.04  0.50       TILEID: 1168  2021-05-18T02:31:00.000     2.5167   0        DESI     25.0
